step,avg_sinr,total_throughput,handover_count,coverage,regret,avg_load,cell_edge_rate,outage_prob,pingpong_rate,drone_handover_reduction,drone_positions,drone_rewards,avg_battery_pct,drones_active,drones_charging,drones_rtb,total_energy_consumed_wh,fleet_efficiency
0,34.14787064472208,375374.4852229965,0,100.0,-240.024485222998,10.0,1162.7204480216044,0.0,0.0,0.0,"[(np.float64(1274.6575197553623), np.float64(1841.8255424874458), np.float64(80.26726245858346)), (np.float64(2500.610016365362), np.float64(625.2985807983445), np.float64(42.18335898376029)), (np.float64(2554.8702638249024), np.float64(2170.7215765438295), np.float64(52.3590107903678)), (np.float64(1851.2722663939644), np.float64(960.5809992128372), np.float64(34.331119750310364)), (np.float64(792.6523092544038), np.float64(1217.8543453925438), np.float64(59.52397332848979)), (np.float64(1957.2822710449213), np.float64(1700.0237512547033), np.float64(59.232227870494626))]",0.0,0.7540253715657418,6,0,0,1.414816126559962,73.69911070581942
