step,avg_sinr,total_throughput,handover_count,coverage,regret,avg_load,cell_edge_rate,outage_prob,pingpong_rate,drone_handover_reduction,drone_positions,drone_rewards,avg_battery_pct,drones_active,drones_charging,drones_rtb,total_energy_consumed_wh,fleet_efficiency
16,8.038319651829998,369410.58697272104,5,60.83333333333333,4826.726889921602,5.454545454545454,42.38389865587486,0.0,160.0,0.0,"[(np.float64(1478.5083870764154), np.float64(859.3883356698155), np.float64(88.59683541523758)), (np.float64(1282.3787148307067), np.float64(1115.8687067687079), np.float64(81.17722175191578)), (np.float64(1765.9953470637809), np.float64(1554.196648763344), np.float64(91.0125774099451)), (np.float64(260.5872486466376), np.float64(1766.9642221342965), np.float64(63.88679584518763))]",-4.87,0.7404232572250928,4,0,0,0.9221268224463288,111.27976048309719
17,9.239024883100448,375959.8395707132,6,57.49999999999999,5121.951949098182,5.454545454545454,34.511706215061594,0.0,166.66666666666669,0.0,"[(np.float64(1477.2978102063128), np.float64(861.0488757464046), np.float64(92.33707708994399)), (np.float64(1283.7557218985344), np.float64(1117.0913111629418), np.float64(81.50922465992203)), (np.float64(1768.1838750008), np.float64(1553.8677218103576), np.float64(93.08518509721827)), (np.float64(259.78168525503435), np.float64(1766.8493282897593), np.float64(67.14139819953792))]",-4.87,0.7399610673678203,4,0,0,0.9243797145451706,112.9766124530628
18,8.57467054335078,341984.2764256092,5,59.166666666666664,5451.702571419865,5.454545454545454,23.916847788308555,0.0,200.0,0.0,"[(np.float64(1476.7022893656113), np.float64(860.3951851028436), np.float64(89.6892709427956)), (np.float64(1284.0519226541564), np.float64(1118.5843889886962), np.float64(76.74855842846708)), (np.float64(1769.8102387241127), np.float64(1558.5941047888884), np.float64(94.46667003022921)), (np.float64(260.9597248814417), np.float64(1768.4712921100281), np.float64(66.94295114802556))]",-4.87,0.7394981270326564,4,0,0,0.9258806703277698,102.60029762454994
19,7.813616495556318,426603.7719614518,13,56.666666666666664,5697.383698205706,5.454545454545454,34.27958290690018,0.0,184.6153846153846,0.0,"[(np.float64(1476.3641131198071), np.float64(858.0761028589832), np.float64(90.8941888165281)), (np.float64(1281.9021790404051), np.float64(1121.549169594874), np.float64(76.92965676446516)), (np.float64(1765.3632978267203), np.float64(1561.5445545870234), np.float64(90.45510221061275)), (np.float64(259.90629091806613), np.float64(1764.3476285886015), np.float64(67.3107286659096))]",-4.87,0.7390348461333168,4,0,0,0.9265617986793718,127.89330181318661
20,7.802239701239633,375675.65242173476,8,59.166666666666664,5993.792944531265,5.454545454545454,27.500704749987005,0.0,150.0,0.6211180124223725,"[(np.float64(1473.8296835241777), np.float64(855.8123242394713), np.float64(87.91674039803122)), (np.float64(1283.4375315526154), np.float64(1119.859151545839), np.float64(75.3867992021839)), (np.float64(1768.6496984444316), np.float64(1559.5883842113722), np.float64(87.8868544686729)), (np.float64(259.02604728219507), np.float64(1767.4550841804535), np.float64(69.14469200628626))]",-3.3000000000000003,0.73857056558235,4,0,0,0.9285611019336713,112.3828552344211
21,9.554514963130911,422812.1683409286,3,58.333333333333336,6242.3156749376285,5.454545454545454,30.66708249522948,0.0,133.33333333333331,62.732919254658384,"[(np.float64(1474.7238006658288), np.float64(857.4799764715749), np.float64(87.04287795794308)), (np.float64(1284.1569585644006), np.float64(1117.9196221106326), np.float64(79.2005695265165)), (np.float64(1768.7175843394007), np.float64(1555.3357212840724), np.float64(89.11894346897023)), (np.float64(258.9273996440802), np.float64(1767.5610274499134), np.float64(71.2929762786368))]",-3.3000000000000003,0.7381087021698478,4,0,0,0.9237268250042867,127.14562504840305
22,10.276444311538686,469706.6753769132,7,65.83333333333333,6443.893898308008,5.454545454545454,31.002041155576464,0.0,85.71428571428571,13.043478260869568,"[(np.float64(1474.4601841459912), np.float64(857.9553607340031), np.float64(85.7279934425629)), (np.float64(1279.845002188339), np.float64(1120.0039871759243), np.float64(80.00831503808908)), (np.float64(1767.0170636779283), np.float64(1554.9311319785347), np.float64(92.07965582108093)), (np.float64(260.85547611816105), np.float64(1770.810247164138), np.float64(72.98309642691726))]",-3.3000000000000003,0.7376466959723155,4,0,0,0.9240123950647771,141.20381630209647
23,5.0807695716909835,372645.36778427433,17,52.5,6744.433429271026,5.454545454545454,21.42738587664328,0.0,176.47058823529412,-111.18012422360249,"[(np.float64(1474.4543366296357), np.float64(859.3275973297791), np.float64(85.30614001085306)), (np.float64(1280.2176643078021), np.float64(1117.1216431095982), np.float64(82.38953765003818)), (np.float64(1766.7059302401933), np.float64(1555.0711816782837), np.float64(90.99057976114906)), (np.float64(258.99779802940134), np.float64(1775.2711825078666), np.float64(74.87457448990682))]",-3.3000000000000003,0.7371859634250612,4,0,0,0.9214650945085636,112.33480549526821
24,6.123490542242875,393062.7208299249,5,50.83333333333333,7023.255607188392,5.454545454545454,26.39401684516203,0.0,200.0,37.88819875776398,"[(np.float64(1471.2888058403553), np.float64(858.8491903159919), np.float64(82.5658423622397)), (np.float64(1281.4320941969913), np.float64(1117.28984681657), np.float64(80.01780703551738)), (np.float64(1768.8218477692344), np.float64(1554.8568046232306), np.float64(93.02771568140315)), (np.float64(257.8207229961649), np.float64(1772.8630380600082), np.float64(71.98888198712278))]",-3.3000000000000003,0.7367223692164263,4,0,0,0.9271884172697842,117.75825397056734
25,5.028283560998849,375992.73080860823,4,58.333333333333336,7319.497775127074,5.454545454545454,29.772502098898975,0.0,150.0,50.310559006211186,"[(np.float64(1467.9956708533282), np.float64(858.3873947325803), np.float64(82.62935746046118)), (np.float64(1276.38726536391), np.float64(1114.8182558923447), np.float64(78.38092801139564)), (np.float64(1769.0664828868153), np.float64(1556.0949799665252), np.float64(91.53154472491886)), (np.float64(257.325753260041), np.float64(1772.9992904961928), np.float64(72.27209373063907))]",-3.3000000000000003,0.7362627088465374,4,0,0,0.9193207397774932,113.608255210137
