step,avg_sinr,total_throughput,handover_count,coverage,regret,avg_load,cell_edge_rate,outage_prob,pingpong_rate,drone_handover_reduction,drone_positions,drone_rewards,avg_battery_pct,drones_active,drones_charging,drones_rtb,total_energy_consumed_wh,fleet_efficiency
112,22.894215400038764,520843.9161151624,4,83.66666666666667,9601.601447338653,10.0,15.090585901312696,0.0,150.0,89.1008174386921,"[(np.float64(570.4652310282664), np.float64(1761.1984882454694), np.float64(34.73975604167121)), (np.float64(2418.807373663768), np.float64(2365.6740908352376), np.float64(34.478958304205165)), (np.float64(782.4745531019381), np.float64(1944.4079029986392), np.float64(42.61939755151159)), (np.float64(1721.3873893027348), np.float64(498.29893236297755), np.float64(96.0002469039284)), (np.float64(691.3040331800862), np.float64(1226.1167984488784), np.float64(150.0)), (np.float64(906.3452332847825), np.float64(652.3268610289991), np.float64(138.12258496076973))]",-3.7072597504984195,0.816122311589695,6,0,0,1.3786707950201593,104.94083584720427
113,23.58932137718238,534385.9723798756,14,84.66666666666667,9704.51112948361,10.0,18.153531994952694,0.0,185.71428571428572,61.85286103542234,"[(np.float64(573.0091669833608), np.float64(1763.3598504039826), np.float64(38.877124518725566)), (np.float64(2413.5831797273277), np.float64(2364.1595834491973), np.float64(36.35157506151599)), (np.float64(785.9058095562847), np.float64(1944.055187450517), np.float64(41.050088131710545)), (np.float64(1718.980586889676), np.float64(495.0454031052464), np.float64(95.03481460499557)), (np.float64(687.0250827205887), np.float64(1227.4202405037677), np.float64(146.14841259866415)), (np.float64(907.6870285887939), np.float64(649.1465266342354), np.float64(139.03275669120555))]",-3.7072597504984195,0.8156566515604106,6,0,0,1.3969800878529486,106.25817015863163
114,22.123161489521642,521480.0267194124,32,82.66666666666667,9821.576757289033,10.0,19.36278997456743,0.0,150.0,12.806539509536796,"[(np.float64(573.2437661928861), np.float64(1760.6697232420847), np.float64(41.32494177090526)), (np.float64(2412.3436740813668), np.float64(2364.568967800517), np.float64(37.40749349454606)), (np.float64(787.6556037850974), np.float64(1942.9851021263976), np.float64(42.8213495997535)), (np.float64(1715.6131688797016), np.float64(495.58492855834635), np.float64(94.7335930378463)), (np.float64(683.1818794819294), np.float64(1227.2363763388496), np.float64(148.70901776865324)), (np.float64(907.7507875059373), np.float64(651.5758809107405), np.float64(138.69529428764966))]",-3.7072597504984195,0.8151955769136343,6,0,0,1.3832239403289328,104.72314623412872
115,22.502466669375558,554824.9705343058,33,82.66666666666667,9905.597441279562,10.0,20.744652103643602,0.0,127.27272727272727,10.081743869209813,"[(np.float64(572.0189041591935), np.float64(1760.3233990211438), np.float64(40.80490640440753)), (np.float64(2412.4007404563386), np.float64(2363.6668751424463), np.float64(37.80367966592231)), (np.float64(787.9122366721613), np.float64(1944.5250742968528), np.float64(44.983124134378414)), (np.float64(1711.040444976464), np.float64(497.35544032325396), np.float64(93.21578423222586)), (np.float64(683.049111485617), np.float64(1227.6886978600985), np.float64(147.82416483013202)), (np.float64(907.1750823060959), np.float64(652.6031947358734), np.float64(137.8952062151482))]",-3.7072597504984195,0.8147370328995193,6,0,0,1.3756320423445536,112.03435411984874
116,21.57781183373196,542346.7965295457,33,83.33333333333334,10003.04629927485,10.0,21.91780858517315,0.0,118.18181818181819,10.081743869209813,"[(np.float64(570.9329204824994), np.float64(1762.2190077193968), np.float64(40.73455295347891)), (np.float64(2412.0033307709655), np.float64(2361.791270654713), np.float64(39.41241803869669)), (np.float64(785.5027697067749), np.float64(1947.5857632296595), np.float64(44.13904474733069)), (np.float64(1712.1739739543739), np.float64(500.15582719662297), np.float64(92.52765351166788)), (np.float64(682.2900616349579), np.float64(1229.3283724623377), np.float64(147.8497603781091)), (np.float64(905.8495080240668), np.float64(651.7668911928363), np.float64(137.8014107051824))]",-3.7072597504984195,0.8142787152238102,6,0,0,1.3749530271276011,109.56875249738457
117,22.635713379477984,553656.0221059186,8,85.0,10086.685931693763,10.0,24.712963423154225,0.0,150.0,78.2016348773842,"[(np.float64(571.0746329777536), np.float64(1762.6685660199141), np.float64(39.62748975395419)), (np.float64(2411.5791718981914), np.float64(2361.8093606213556), np.float64(34.11546350806967)), (np.float64(782.8791102972231), np.float64(1944.922842485284), np.float64(45.182166466165384)), (np.float64(1712.8621196343522), np.float64(499.78859668463855), np.float64(95.39662818812882)), (np.float64(681.6258213689051), np.float64(1228.5066092952113), np.float64(148.86350595360065)), (np.float64(905.3333294716793), np.float64(651.5233476404952), np.float64(140.40352582219796))]",-3.7072597504984195,0.8138175314605185,6,0,0,1.3835512898747084,111.15839405403865
118,21.848258628343256,597359.1916729922,13,83.0,10127.272394545602,10.0,26.396103100288446,0.0,153.84615384615387,64.57765667574932,"[(np.float64(571.5501493277794), np.float64(1764.1900651046403), np.float64(37.27775078062185)), (np.float64(2411.9468207502437), np.float64(2359.2597414870716), np.float64(34.61126880803242)), (np.float64(781.2727027744946), np.float64(1940.562443823974), np.float64(45.39522892275817)), (np.float64(1712.227272391188), np.float64(496.0787181716409), np.float64(97.20974893790613)), (np.float64(680.6874420962143), np.float64(1227.9332930308444), np.float64(149.38390202446755)), (np.float64(907.8059153579297), np.float64(652.6121987075824), np.float64(139.1434517533116))]",-3.7072597504984195,0.8133571233674268,6,0,0,1.3812242792754046,120.1348045265339
119,21.582672311992678,618547.0411693678,17,86.0,10146.72100790107,10.0,27.651629702396406,0.0,141.1764705882353,53.67847411444142,"[(np.float64(569.7461671743026), np.float64(1768.3395414282777), np.float64(40.816349418343144)), (np.float64(2411.7554866710207), np.float64(2360.7178472066007), np.float64(35.1149739485519)), (np.float64(783.888383452367), np.float64(1938.3279579246425), np.float64(43.85810216658314)), (np.float64(1713.580791689526), np.float64(495.21460388557745), np.float64(95.57210221071831)), (np.float64(678.3597073224026), np.float64(1225.5583846081574), np.float64(150.0)), (np.float64(908.0552114350285), np.float64(654.3629228482747), np.float64(140.211127434887))]",-3.7072597504984195,0.8128957428584167,6,0,0,1.3841415270304271,124.13370973391048
120,22.184118622837623,669173.8425625196,37,84.66666666666667,10146.72100790107,10.0,40.026985538215,0.0,129.72972972972974,-0.8174386920980936,"[(np.float64(568.3418776510505), np.float64(1769.96809886919), np.float64(38.618234472610325)), (np.float64(2411.771119532679), np.float64(2361.8709614942386), np.float64(31.88008588199563)), (np.float64(777.3569756704514), np.float64(1939.4284236720177), np.float64(42.699505300636424)), (np.float64(1714.37662614499), np.float64(492.09396752052277), np.float64(97.40135780877277)), (np.float64(675.7311306735123), np.float64(1221.5408468468584), np.float64(147.30930198075598)), (np.float64(907.8078822281278), np.float64(651.9219875243305), np.float64(134.8597446667709))]",-5.639630096905068,0.8124296761056361,6,0,0,1.398200258341812,132.94349062306605
121,20.623484600510032,601188.9839813854,33,82.33333333333334,10216.505866482199,10.0,44.63720238487498,0.0,133.33333333333331,10.081743869209813,"[(np.float64(568.1489874302067), np.float64(1768.6123024769547), np.float64(40.35476884199138)), (np.float64(2407.521534323284), np.float64(2361.649134873392), np.float64(33.85034520001419)), (np.float64(778.9592066505426), np.float64(1938.2397999404743), np.float64(46.739682668270575)), (np.float64(1713.370282721122), np.float64(492.40704318749766), np.float64(97.32008450931511)), (np.float64(675.6392610107584), np.float64(1219.4726239341394), np.float64(150.0)), (np.float64(908.4066195966406), np.float64(651.820675531082), np.float64(138.22311985309656))]",-5.639630096905068,0.8119673182081483,6,0,0,1.3870736924637006,120.39514620035196
