step,avg_sinr,total_throughput,handover_count,coverage,regret,avg_load,cell_edge_rate,outage_prob,pingpong_rate,drone_handover_reduction,drone_positions,drone_rewards,avg_battery_pct,drones_active,drones_charging,drones_rtb,total_energy_consumed_wh,fleet_efficiency
0,33.90775993020362,380234.2839279595,0,99.66666666666667,-244.73428392796063,10.0,1145.2255364148537,0.0,0.0,0.0,"[(np.float64(1816.174825701038), np.float64(839.7490305302115), np.float64(34.37513111242501)), (np.float64(586.6372642352964), np.float64(550.1107435210794), np.float64(84.78106251954814)), (np.float64(1368.3444750866795), np.float64(848.219574705662), np.float64(85.381864950703)), (np.float64(2094.261378361227), np.float64(783.7822145467976), np.float64(131.23541632175193)), (np.float64(531.0628555968865), np.float64(758.6311141407381), np.float64(122.35528055364409)), (np.float64(1350.0905649873011), np.float64(552.9665688539945), np.float64(61.50333372160894))]",0.0,0.7361211379826603,6,0,0,1.4194846352190416,74.40773348570612
