step,avg_sinr,total_throughput,handover_count,coverage,regret,avg_load,cell_edge_rate,outage_prob,pingpong_rate,drone_handover_reduction,drone_positions,drone_rewards,avg_battery_pct,drones_active,drones_charging,drones_rtb,total_energy_consumed_wh,fleet_efficiency
11,24.51138898214308,1900390.309243755,2,82.33333333333334,-23124.81161045241,10.0,996.946903384563,0.0,150.0,0.0,"[(np.float64(602.8113895404472), np.float64(1004.0879154448074), np.float64(69.50293906735658)), (np.float64(2380.6858334598533), np.float64(464.08022959061867), np.float64(87.03332254940935)), (np.float64(872.1429033332158), np.float64(2332.884761885952), np.float64(91.96617092262548)), (np.float64(2543.5159436607), np.float64(1846.4284523784906), np.float64(92.19850981271935)), (np.float64(1136.5099507305947), np.float64(2251.2357008955737), np.float64(82.6689605058859)), (np.float64(2331.958001776963), np.float64(547.1330082288281), np.float64(77.86485431617163))]",-18.150000000000006,0.8343086337965361,6,0,0,1.4225852288765033,371.0752693735306
12,24.51237787307869,1900527.682676459,0,82.33333333333334,-24886.039293128884,10.0,995.0514315659769,0.0,0,0.0,"[(np.float64(603.6024296734201), np.float64(1006.804453224134), np.float64(66.75707737795952)), (np.float64(2383.694505026382), np.float64(469.5008162003362), np.float64(82.18897179109892)), (np.float64(871.7297927861641), np.float64(2336.631218284295), np.float64(89.36289590978006)), (np.float64(2540.6166796035996), np.float64(1848.1615307493744), np.float64(88.19381263450798)), (np.float64(1137.2908922131542), np.float64(2239.857582084163), np.float64(84.30401520556396)), (np.float64(2333.8387343624745), np.float64(551.03145178308), np.float64(72.11651720427237))]",-18.150000000000006,0.8338370008909965,6,0,0,1.4148987166185125,373.1181250631922
13,24.5122468617707,1900398.78878384,0,82.33333333333334,-26647.13808191274,10.0,993.1605465970428,0.0,0,0.0,"[(np.float64(597.5981714679754), np.float64(1010.7033234261035), np.float64(67.92153182716697)), (np.float64(2377.433463351064), np.float64(472.2224637940632), np.float64(73.34863060781996)), (np.float64(871.9886070895438), np.float64(2327.8867871026378), np.float64(78.4410735524664)), (np.float64(2550.591542780036), np.float64(1838.260738623399), np.float64(88.11950221520424)), (np.float64(1140.0166014248334), np.float64(2234.3446651812014), np.float64(85.30573238339713)), (np.float64(2328.7106433255135), np.float64(544.0892024629821), np.float64(73.97419863294921))]",-18.150000000000006,0.8333588518133861,6,0,0,1.434447232830843,368.00834520638426
14,25.094690217697472,2128725.6193888956,4,83.66666666666667,-28636.763701301647,10.0,1157.7144918082297,0.0,150.0,0.0,"[(np.float64(601.4261031018566), np.float64(1009.749746071571), np.float64(66.63779768259349)), (np.float64(2385.0839738454865), np.float64(478.1586759319976), np.float64(70.1672244456681)), (np.float64(883.6423242543468), np.float64(2325.401677434755), np.float64(76.50252517517472)), (np.float64(2551.355808381665), np.float64(1834.4288466186722), np.float64(79.42692335970051)), (np.float64(1133.4559427572117), np.float64(2233.198104750695), np.float64(88.89102453891228)), (np.float64(2327.9618212251803), np.float64(540.2682887253134), np.float64(78.12850305189221))]",-18.150000000000006,0.8328843893342369,6,0,0,1.4233874374478621,415.4263670562502
15,24.78117312117359,2290917.412671048,195,83.33333333333334,-30769.38111397269,10.0,1162.7204480216044,0.0,103.5897435897436,0.0,"[(np.float64(604.2879390742447), np.float64(1018.409124033539), np.float64(70.63858283232328)), (np.float64(2384.522179297392), np.float64(475.0196663843341), np.float64(71.03468142769981)), (np.float64(879.9992018169414), np.float64(2333.997192910788), np.float64(79.1307084065578)), (np.float64(2549.8984607154416), np.float64(1836.2173309099953), np.float64(77.82015235987319)), (np.float64(1130.9501593318691), np.float64(2232.4817148256398), np.float64(85.28206970811058)), (np.float64(2323.8150055707156), np.float64(546.282770830599), np.float64(80.34193428311858))]",-18.150000000000006,0.8324152950826318,6,0,0,1.407282754815213,452.1948029184368
16,24.78073558204244,2290672.1694106157,0,83.33333333333334,-32920.65328338328,10.0,1162.7204480216044,0.0,0,0.0,"[(np.float64(611.1496057650709), np.float64(1013.1100952466278), np.float64(72.77217053847633)), (np.float64(2380.572266397672), np.float64(481.35012105796125), np.float64(67.27544570334477)), (np.float64(882.3864432848085), np.float64(2340.7277297126293), np.float64(85.42412967524275)), (np.float64(2547.820095682402), np.float64(1836.1887984036455), np.float64(71.81282005177303)), (np.float64(1128.2065403137965), np.float64(2232.170539301486), np.float64(77.98755103745808)), (np.float64(2319.4685752566497), np.float64(541.9318558611106), np.float64(81.98570925734154))]",-18.150000000000006,0.8319404389305354,6,0,0,1.4245684562894305,446.6600548587503
17,24.839757735626566,2298652.381640088,2,83.66666666666667,-35079.90566502335,10.0,1162.7204480216044,0.0,100.0,0.0,"[(np.float64(617.1664992419309), np.float64(1011.8966584809978), np.float64(74.45694125755007)), (np.float64(2373.3516333225048), np.float64(496.3026424772393), np.float64(60.93404410019787)), (np.float64(877.9177173740457), np.float64(2330.833065067269), np.float64(77.13089627184448)), (np.float64(2540.2013739750478), np.float64(1830.4179520261077), np.float64(66.70383181501349)), (np.float64(1123.4869483344278), np.float64(2232.8344263925746), np.float64(77.64263942856512)), (np.float64(2318.5218269096436), np.float64(541.8902688215793), np.float64(77.3785274302587))]",-18.150000000000006,0.8314618726866826,6,0,0,1.4356987315577485,444.74132101710836
18,24.839763174221353,2298466.658885609,0,83.66666666666667,-37238.97232390893,10.0,1162.7204480216044,0.0,0,0.0,"[(np.float64(621.1595052149817), np.float64(1014.5751794870683), np.float64(74.43320814816728)), (np.float64(2378.6530661249844), np.float64(497.72706467618417), np.float64(59.74400067210328)), (np.float64(877.7234354770745), np.float64(2326.661205429656), np.float64(84.13405433409193)), (np.float64(2539.757733000654), np.float64(1830.7323857663773), np.float64(58.596970845128624)), (np.float64(1121.5579096232373), np.float64(2231.4940993088085), np.float64(74.23084776073011)), (np.float64(2319.3271801743367), np.float64(536.0173491357467), np.float64(77.3861499369074))]",-18.150000000000006,0.8309934838002975,6,0,0,1.4051666591557477,454.36813963772755
19,24.968020904370892,2353444.9901990136,1,84.0,-39453.06731410792,10.0,1162.7204480216044,0.0,100.0,0.0,"[(np.float64(622.5516860662943), np.float64(1011.3089614494146), np.float64(72.18290293129986)), (np.float64(2374.352696619599), np.float64(496.52692021393904), np.float64(60.22197091006255)), (np.float64(879.5912796206402), np.float64(2324.2411320477922), np.float64(86.037246989603)), (np.float64(2542.790764648387), np.float64(1835.292519820505), np.float64(54.8596158498504)), (np.float64(1119.6808560056074), np.float64(2225.271643728807), np.float64(60.81822125814934)), (np.float64(2313.321829784049), np.float64(537.9387446501512), np.float64(84.8873055509041))]",-18.150000000000006,0.8305189954759703,6,0,0,1.4234649729816056,459.25592263110343
20,23.430217606881516,1886579.905467851,188,84.66666666666667,-41181.09721957576,10.0,687.5176187496751,0.0,102.12765957446808,-492.12598425196853,"[(np.float64(633.7850908592931), np.float64(1012.3660967304575), np.float64(72.04786756621313)), (np.float64(2382.183506043709), np.float64(493.2122413002903), np.float64(57.16808829011854)), (np.float64(885.2532201908258), np.float64(2317.2697599110707), np.float64(86.22236293029127)), (np.float64(2539.6382781143484), np.float64(1832.6156160203802), np.float64(47.202566321099674)), (np.float64(1124.804634945524), np.float64(2215.9448431890496), np.float64(67.06691210683076)), (np.float64(2311.591937494801), np.float64(533.6279126736368), np.float64(83.80473259879234))]",-0.5,0.8300443305963112,6,0,0,1.4239946389774008,368.01400749471964
21,23.5788175522569,1943327.1006037635,1,85.0,-42984.42432017954,10.0,733.5644455194781,0.0,200.0,96.85039370078741,"[(np.float64(637.8175964163262), np.float64(1007.8385609858387), np.float64(71.58158407840769)), (np.float64(2379.3510233056363), np.float64(488.8082567526361), np.float64(50.978073214051136)), (np.float64(882.4099581550158), np.float64(2317.58923215732), np.float64(83.51609554375848)), (np.float64(2533.9060986950376), np.float64(1832.3067625744725), np.float64(47.96987182358656)), (np.float64(1133.4312310491641), np.float64(2216.8034323809047), np.float64(59.52684290817965)), (np.float64(2315.715722361431), np.float64(534.9739053978348), np.float64(87.1502559764697))]",-0.5,0.8295726823380168,6,0,0,1.4149447748832515,381.50823486774306
22,23.59709342892728,1944602.101872555,1,85.0,-44789.02642205211,10.0,737.1169656732958,0.0,100.0,96.85039370078741,"[(np.float64(640.1682740862974), np.float64(1004.9253376735094), np.float64(67.40970392614769)), (np.float64(2382.1782230182466), np.float64(488.55117043532596), np.float64(49.09748119938274)), (np.float64(879.6038953442926), np.float64(2325.241293010154), np.float64(91.49603691388997)), (np.float64(2532.0493296064546), np.float64(1831.3548265756926), np.float64(37.872419463570594)), (np.float64(1131.4919572953174), np.float64(2218.8307768775753), np.float64(65.12011836742089)), (np.float64(2309.9268855518326), np.float64(546.9583382242262), np.float64(89.38874251213487))]",-0.5,0.8290959592007784,6,0,0,1.4301694117152846,377.69459065153717
23,23.597615966649585,1944514.9094301877,0,85.0,-46593.541331482316,10.0,738.2199560059714,0.0,0,100.0,"[(np.float64(649.7294696758642), np.float64(1008.9406297254543), np.float64(75.60520936793553)), (np.float64(2389.2520476638815), np.float64(498.81701307489607), np.float64(42.25295328189919)), (np.float64(876.1735668549708), np.float64(2326.836332945341), np.float64(91.58517449929707)), (np.float64(2528.4160763160776), np.float64(1833.4618244875076), np.float64(31.169249037810648)), (np.float64(1126.152171745351), np.float64(2216.8289233672463), np.float64(64.68442886397727)), (np.float64(2300.7778407832484), np.float64(550.3105322927864), np.float64(93.0663806216118))]",-0.5,0.8286183176864439,6,0,0,1.432924543003463,376.95148222188624
24,23.59775895611488,1944548.7521613685,0,85.0,-48398.0900836437,10.0,739.3208923400515,0.0,0,100.0,"[(np.float64(654.5738526190112), np.float64(1014.2111526847061), np.float64(80.6281931888855)), (np.float64(2381.1334273352772), np.float64(504.970493800718), np.float64(50.959793033285536)), (np.float64(877.2538666051319), np.float64(2337.831367941233), np.float64(97.6823634272683)), (np.float64(2513.773817177668), np.float64(1838.9404478678143), np.float64(30.0)), (np.float64(1123.7544421882812), np.float64(2212.729056987131), np.float64(64.01903129529765)), (np.float64(2306.144628087634), np.float64(549.2040261175332), np.float64(85.24735090629966))]",-0.5,0.8281368201624559,6,0,0,1.4444925719637867,373.9392238075678
25,23.032060217652226,1858636.407059473,185,82.0,-50098.32649070316,10.0,687.5176187496751,0.0,101.62162162162163,-482.6771653543307,"[(np.float64(645.3482961551599), np.float64(1021.7646301963764), np.float64(86.67881297009748)), (np.float64(2377.134063417968), np.float64(502.064467781601), np.float64(47.83584766431627)), (np.float64(878.2544557233318), np.float64(2335.886329700004), np.float64(103.45411785068737)), (np.float64(2513.3948244253634), np.float64(1844.1170759485644), np.float64(30.0)), (np.float64(1130.8834774571767), np.float64(2211.4728158038934), np.float64(54.056910122433045)), (np.float64(2309.754333945968), np.float64(551.4787069525308), np.float64(90.14825676016771))]",-0.5,0.8276603111190141,6,0,0,1.4295271303258572,361.15991078264256
26,23.033843074263988,1859394.8997057949,0,82.0,-51817.621390408975,10.0,687.5176187496751,0.0,0,100.0,"[(np.float64(650.0540763085008), np.float64(1019.9008234284703), np.float64(92.17872520865934)), (np.float64(2387.2253736401553), np.float64(506.0435210127811), np.float64(44.56204248809797)), (np.float64(878.9031818531275), np.float64(2344.6687940459665), np.float64(105.78800287671106)), (np.float64(2515.660191373393), np.float64(1847.8257171645091), np.float64(33.989528742772414)), (np.float64(1136.0556702279325), np.float64(2210.4649719477693), np.float64(51.528920120864846)), (np.float64(2316.3306703438643), np.float64(555.7817441839284), np.float64(95.29698214103976))]",-0.5,0.8271852705658325,6,0,0,1.4251216595444518,362.4242041319555
27,23.033944836824823,1859487.2016907434,0,82.0,-53537.00859209974,10.0,687.5176187496751,0.0,0,100.0,"[(np.float64(641.6094784191511), np.float64(1017.7689433971058), np.float64(90.064596758998)), (np.float64(2387.283538866734), np.float64(501.8077502560286), np.float64(40.15422120875292)), (np.float64(877.4490292296384), np.float64(2351.9524206791725), np.float64(112.03395875121282)), (np.float64(2514.5155556811496), np.float64(1850.456056887942), np.float64(33.39487081196849)), (np.float64(1133.5097954437504), np.float64(2207.7822436489937), np.float64(49.16381266899625)), (np.float64(2318.404564221932), np.float64(553.3075229035229), np.float64(99.6741137358774))]",-0.5,0.8267148048517415,6,0,0,1.4113971422732179,365.96660657818205
28,23.229945017481388,1942301.9023613175,1,82.33333333333334,-55339.31049446107,10.0,687.5176187496751,0.0,100.0,96.85039370078741,"[(np.float64(634.4352729944252), np.float64(1009.633455461865), np.float64(81.78396855040374)), (np.float64(2382.886936838393), np.float64(496.32004719486747), np.float64(53.435438118480704)), (np.float64(874.9153586496602), np.float64(2340.4410835419376), np.float64(119.28988177961071)), (np.float64(2507.0948480467046), np.float64(1843.8848763356186), np.float64(36.66580554037299)), (np.float64(1134.8639131509433), np.float64(2211.3461070596145), np.float64(41.92795103370502)), (np.float64(2325.470882265351), np.float64(553.770078578701), np.float64(104.13393860385736))]",-0.5,0.8262277367010434,6,0,0,1.4612044520937606,369.2353287306145
29,23.41927506254008,2005852.4124165105,2,83.0,-57205.21290687759,10.0,708.966329197715,0.0,100.0,93.7007874015748,"[(np.float64(639.5360262955022), np.float64(1012.4529710080731), np.float64(89.59702645811214)), (np.float64(2388.644052712931), np.float64(494.7389157611733), np.float64(59.801370979370176)), (np.float64(881.484197940212), np.float64(2341.660861611645), np.float64(112.914498050692)), (np.float64(2508.2845182187607), np.float64(1845.5891442576021), np.float64(33.14046576449877)), (np.float64(1138.4496241021525), np.float64(2213.9878537259565), np.float64(44.901950049537774)), (np.float64(2334.6368056566535), np.float64(556.456451547125), np.float64(105.29645477215688))]",-0.5,0.8257522949502256,6,0,0,1.42632525245322,390.6410720226151
30,23.347330271302262,2082722.161435414,183,82.0,-59129.835068313,10.0,1082.5860604800137,0.0,101.63934426229508,-476.37795275590554,"[(np.float64(630.4861981339993), np.float64(1003.5648387364362), np.float64(82.99323415197635)), (np.float64(2389.7367869302034), np.float64(496.96281999891846), np.float64(62.638478306801446)), (np.float64(876.2298383833712), np.float64(2338.6696799156916), np.float64(118.7353135932173)), (np.float64(2505.7532454826114), np.float64(1841.2532240658034), np.float64(30.0)), (np.float64(1146.4577133179432), np.float64(2216.5520819456733), np.float64(49.94204079652628)), (np.float64(2330.380844510355), np.float64(550.0797597169286), np.float64(108.70633914958628))]",-0.5867387200737278,0.8252753344016389,6,0,0,1.430881645760703,404.31990685329686
31,23.34014791549817,2082497.7177576192,1,82.0,-61072.23278607063,10.0,926.2160513059475,0.0,100.0,96.85039370078741,"[(np.float64(637.7741287997292), np.float64(993.0351625452404), np.float64(86.6842776870001)), (np.float64(2384.8868460116664), np.float64(492.49971978420797), np.float64(58.82781051491677)), (np.float64(873.8649417939595), np.float64(2346.269781755787), np.float64(120.78320683403709)), (np.float64(2508.3882936726727), np.float64(1846.1222796570503), np.float64(30.0)), (np.float64(1148.7718756689571), np.float64(2214.7956818323755), np.float64(46.76868665127162)), (np.float64(2333.5070286090668), np.float64(541.5942654539226), np.float64(108.32942011463021))]",-0.5867387200737278,0.8248040360528135,6,0,0,1.4138950464760576,409.1333297388428
32,23.341706505729576,2083158.9074797907,0,82.0,-63015.39169355044,10.0,924.1419530279285,0.0,0,100.0,"[(np.float64(643.53253279974), np.float64(993.7582406790407), np.float64(84.37784443016126)), (np.float64(2392.687320735179), np.float64(492.00016451744153), np.float64(53.77626477142455)), (np.float64(868.4971365980481), np.float64(2346.149094632133), np.float64(117.84636548763037)), (np.float64(2511.144409058111), np.float64(1860.4075575942863), np.float64(30.0)), (np.float64(1139.5844776641295), np.float64(2213.175169708804), np.float64(45.2825204886262)), (np.float64(2337.8993474944755), np.float64(531.919315505085), np.float64(107.09430727901957))]",-0.5867387200737278,0.8243303732783146,6,0,0,1.42098832349676,407.22027233395426
33,23.341203557389644,2083169.6619603746,0,82.0,-64958.56135551083,10.0,922.3211844800604,0.0,0,100.0,"[(np.float64(644.972555315839), np.float64(989.0735711700626), np.float64(88.77356738564849)), (np.float64(2394.4507794617375), np.float64(486.79495363644793), np.float64(46.26439018200205)), (np.float64(869.5511996779617), np.float64(2342.6712072064365), np.float64(107.70234433315191)), (np.float64(2505.754894509911), np.float64(1856.5873164732654), np.float64(30.0)), (np.float64(1148.1198199190449), np.float64(2228.175169708804), np.float64(54.709191550989395)), (np.float64(2339.6879955110385), np.float64(529.5117384366037), np.float64(120.02156846880254))]",-0.5867387200737278,0.8238456777250689,6,0,0,1.4540866597371673,397.9530625348234
34,23.881464775212645,2132051.546850194,8,82.66666666666667,-66950.41290236103,10.0,1090.0690351556823,0.0,100.0,74.80314960629921,"[(np.float64(645.2007449070276), np.float64(992.0350441441541), np.float64(90.33957403281723)), (np.float64(2389.467276922341), np.float64(486.54356815394135), np.float64(52.70399838061203)), (np.float64(872.2459035979942), np.float64(2345.441784295729), np.float64(108.89350857971125)), (np.float64(2502.876134242505), np.float64(1852.9034211995502), np.float64(30.0)), (np.float64(1150.1415352752476), np.float64(2223.66742335989), np.float64(52.73153659530023)), (np.float64(2326.7363444175917), np.float64(527.146069613867), np.float64(128.59240619367844))]",-0.5867387200737278,0.823374145680598,6,0,0,1.414596133413084,418.6612184233776
35,23.609080326524143,2085446.4753579746,181,83.0,-68877.959377719,10.0,1153.516208931547,0.0,100.55248618784532,-470.0787401574803,"[(np.float64(651.7566996853627), np.float64(993.1129644549872), np.float64(94.80777869882064)), (np.float64(2389.770191416891), np.float64(494.90587611570396), np.float64(53.21704726486724)), (np.float64(864.7064726884635), np.float64(2345.5044203311227), np.float64(96.57246075528236)), (np.float64(2497.4968389858254), np.float64(1850.8738139528418), np.float64(30.0)), (np.float64(1157.1378230665523), np.float64(2220.672424281438), np.float64(60.066474261527794)), (np.float64(2318.327995534936), np.float64(523.2350530588498), np.float64(136.2253800038184))]",-0.5867387200737278,0.8228938766775018,6,0,0,1.4408070092881273,402.05987607296066
36,23.607988061214563,2085190.6936720337,0,83.0,-70823.35007139105,10.0,1156.151343554661,0.0,0,100.0,"[(np.float64(652.3792007972532), np.float64(991.0912998879934), np.float64(94.37592282230355)), (np.float64(2389.574611456256), np.float64(490.62239607652697), np.float64(48.43626898161316)), (np.float64(858.2787284510316), np.float64(2343.8959965840627), np.float64(101.99030315470941)), (np.float64(2495.9260049414356), np.float64(1851.868762518825), np.float64(30.0)), (np.float64(1162.9569642092638), np.float64(2224.143265248611), np.float64(54.3238677960144)), (np.float64(2328.199480744225), np.float64(523.6533242898086), np.float64(134.77787309922536))]",-0.5867387200737278,0.8224240862390731,6,0,0,1.409371315285676,410.9773136781304
37,23.608325352428462,2085266.8047675681,0,83.0,-72768.81687615863,10.0,1156.6419147351005,0.0,0,100.0,"[(np.float64(654.564293072914), np.float64(982.5395191107314), np.float64(88.064159821714)), (np.float64(2393.8498440674794), np.float64(487.6821077714601), np.float64(46.31832100409983)), (np.float64(857.9554877321159), np.float64(2332.792680174892), np.float64(106.12086631685996)), (np.float64(2491.6583515240472), np.float64(1848.1020522382444), np.float64(30.0)), (np.float64(1155.23534700326), np.float64(2229.169795531307), np.float64(50.95796626527274)), (np.float64(2319.1432498224485), np.float64(529.6554135683318), np.float64(129.34584326367755))]",-0.5867387200737278,0.8219472832796283,6,0,0,1.430408878334772,404.9476956382098
38,23.61791403503022,2086441.8048629323,1,83.0,-74715.45868102157,10.0,1156.7344058614021,0.0,100.0,96.85039370078741,"[(np.float64(652.1891007718724), np.float64(980.1783368600377), np.float64(83.62592979819088)), (np.float64(2400.3334038042362), np.float64(479.25196584003555), np.float64(41.72225496400318)), (np.float64(857.9620398096056), np.float64(2335.3703319594088), np.float64(102.81752685922629)), (np.float64(2492.0882841888774), np.float64(1856.6582136899513), np.float64(30.0)), (np.float64(1159.7030667271567), np.float64(2224.0085433621016), np.float64(52.196968784848806)), (np.float64(2326.71307723543), np.float64(529.2504526171082), np.float64(130.0308590549029))]",-0.5867387200737278,0.8214769207222542,6,0,0,1.411087672121997,410.72371296811536
39,23.663357963150247,2170732.4302445436,7,83.33333333333334,-76746.19111126612,10.0,1162.7204480216044,0.0,171.42857142857142,77.95275590551181,"[(np.float64(651.8060883887384), np.float64(977.5909828183713), np.float64(85.20474150788358)), (np.float64(2401.6433158924183), np.float64(480.6242140508955), np.float64(32.51263171574646)), (np.float64(856.2129344393935), np.float64(2334.415993814149), np.float64(103.80936186148885)), (np.float64(2496.023659980178), np.float64(1851.4900447597784), np.float64(33.89322561556)), (np.float64(1157.4478972606116), np.float64(2227.323050699357), np.float64(46.605186911194316)), (np.float64(2330.09835671302), np.float64(532.2147621453886), np.float64(129.87567113561906))]",-0.5867387200737278,0.8210082511344652,6,0,0,1.4060087633670415,428.8602221649701
40,23.676882033687004,2307851.6557233613,180,80.66666666666666,-78896.49276698947,10.0,893.1075139207045,0.0,100.55555555555556,-466.9291338582677,"[(np.float64(653.4607903430726), np.float64(975.5599547680172), np.float64(82.21855896612949)), (np.float64(2410.8023571746494), np.float64(471.43510999427957), np.float64(36.831404785958526)), (np.float64(854.3380697930784), np.float64(2335.7323996631253), np.float64(103.81135362915757)), (np.float64(2501.7141895033606), np.float64(1848.6175127404533), np.float64(34.66843795092261)), (np.float64(1154.955650145314), np.float64(2233.569203845965), np.float64(41.20210231128464)), (np.float64(2329.179082928194), np.float64(531.6503046295844), np.float64(127.3290515794038))]",-0.6553031544533513,0.8205391448301049,6,0,0,1.4073189130809498,455.52567965149325
41,23.67658618732116,2307568.3255300904,0,80.66666666666666,-81064.41109251953,10.0,893.6169657523257,0.0,0,100.0,"[(np.float64(648.0716124630504), np.float64(980.8849667599168), np.float64(76.59537060252971)), (np.float64(2406.5135950272397), np.float64(469.0951170384365), np.float64(42.015475743565865)), (np.float64(851.2779397446419), np.float64(2339.046343662473), np.float64(105.95578152551504)), (np.float64(2508.7455548002085), np.float64(1849.7567815244013), np.float64(30.0)), (np.float64(1157.276782204848), np.float64(2242.0577094538594), np.float64(39.41377899277139)), (np.float64(2332.792495640946), np.float64(530.2731361815564), np.float64(124.93060663524405))]",-0.6553031544533513,0.8200660594113657,6,0,0,1.4192562562176774,451.6388064015866
42,23.6766151261197,2307308.263357303,0,80.66666666666666,-83232.0693558768,10.0,894.1245905516731,0.0,0,100.0,"[(np.float64(648.3164765216239), np.float64(980.2647400731444), np.float64(70.21950204999611)), (np.float64(2413.953699190264), np.float64(472.9859842563167), np.float64(46.14274473614633)), (np.float64(851.5469855725343), np.float64(2340.890523905329), np.float64(115.57318773324589)), (np.float64(2510.452708353657), np.float64(1834.7567815244013), np.float64(32.040445719326115)), (np.float64(1163.845145816391), np.float64(2246.6374761528828), np.float64(40.3788038052439)), (np.float64(2330.8384684839534), np.float64(523.1044006561194), np.float64(128.12069239573697))]",-0.6553031544533513,0.8195895812970436,6,0,0,1.4294343429657763,448.37243850873415
43,23.679048356971183,2307693.163674331,0,80.66666666666666,-85400.1125195511,10.0,894.6303814972595,0.0,0,100.0,"[(np.float64(652.6151230301291), np.float64(976.8573052265809), np.float64(72.60447739570893)), (np.float64(2415.0371475310044), np.float64(468.43555061402986), np.float64(45.17229568538301)), (np.float64(855.8590493691255), np.float64(2334.118311767223), np.float64(119.0825938879651)), (np.float64(2504.454138080435), np.float64(1835.0707663056885), np.float64(30.0)), (np.float64(1161.6960721970363), np.float64(2249.0807243835766), np.float64(46.665469102193796)), (np.float64(2338.747203383218), np.float64(524.1003037998895), np.float64(127.69218694418016))]",-0.6553031544533513,0.8191197320060536,6,0,0,1.4095478729703284,454.77410955017564
44,24.075644065497205,2438938.922009546,7,81.66666666666667,-87699.40144156062,10.0,1157.6526327275603,0.0,114.28571428571428,77.95275590551181,"[(np.float64(651.8336988573332), np.float64(982.9891270108568), np.float64(72.43084809900805)), (np.float64(2423.0050343624885), np.float64(462.6597224023458), np.float64(47.5555237484509)), (np.float64(855.9806407435474), np.float64(2328.5482698095816), np.float64(124.19516733576856)), (np.float64(2512.3164084585715), np.float64(1831.082676717749), np.float64(30.0)), (np.float64(1167.7559135532547), np.float64(2256.8978121532987), np.float64(44.410090651385325)), (np.float64(2340.5485285192262), np.float64(520.3101968283952), np.float64(129.0513630970948))]",-0.6553031544533513,0.8186493698793876,6,0,0,1.4110863799981006,480.1145014895915
45,24.274465004380236,2499891.0842100573,179,84.66666666666667,-90041.84252577067,10.0,1161.0063625884125,0.0,100.0,-463.7795275590551,"[(np.float64(650.3908130455284), np.float64(988.9331723347188), np.float64(67.70197096997057)), (np.float64(2429.176807260468), np.float64(458.56776712966837), np.float64(46.15336010607722)), (np.float64(859.7219344295256), np.float64(2326.045197327449), np.float64(121.65065223889553)), (np.float64(2525.7141447114886), np.float64(1832.9850021045902), np.float64(30.0)), (np.float64(1166.852617569973), np.float64(2257.8816916383494), np.float64(49.407410965329284)), (np.float64(2340.609054512336), np.float64(516.6364405424548), np.float64(124.47849575788811))]",-0.6553031544533513,0.8181779880119381,6,0,0,1.4141456023485852,491.0485800790809
46,24.43659995474621,2558597.798056485,2,85.0,-92460.94032382713,10.0,1162.7204480216044,0.0,150.0,93.7007874015748,"[(np.float64(651.318797535558), np.float64(975.3111393666073), np.float64(68.23649639653127)), (np.float64(2432.9565621151232), np.float64(462.71277678634254), np.float64(55.32750147914288)), (np.float64(860.1392437276771), np.float64(2322.377566419553), np.float64(121.7589447398099)), (np.float64(2521.5700965809624), np.float64(1831.2058460385842), np.float64(32.7010507911333)), (np.float64(1165.9224847450987), np.float64(2261.518246153137), np.float64(57.17298604471887)), (np.float64(2345.6839967668093), np.float64(512.3807298313716), np.float64(118.50201926518544))]",-0.6553031544533513,0.8177025413809886,6,0,0,1.4263398928484206,498.2834835755207
47,24.434719718170285,2557998.0731214182,0,85.0,-94879.43839694852,10.0,1162.7204480216044,0.0,0,100.0,"[(np.float64(652.8197431694225), np.float64(977.1579144773018), np.float64(64.38107876139358)), (np.float64(2430.7022413554255), np.float64(469.01126260264994), np.float64(70.32750147914288)), (np.float64(861.6650304294122), np.float64(2319.897335679251), np.float64(124.78971318150404)), (np.float64(2522.874190682316), np.float64(1820.179145548045), np.float64(30.0)), (np.float64(1179.918415118421), np.float64(2262.045134326848), np.float64(50.85851325565786)), (np.float64(2344.823287666872), np.float64(513.5326157848094), np.float64(115.96686236316656))]",-0.6553031544533513,0.8172235811134091,6,0,0,1.4368808027386792,494.5121536575579
48,24.433885769966896,2557683.1164395907,0,85.0,-97297.62151338809,10.0,1162.7204480216044,0.0,0,100.0,"[(np.float64(650.2223451704302), np.float64(989.1447512535166), np.float64(59.94236074897803)), (np.float64(2430.204765532147), np.float64(470.3621861720305), np.float64(62.922387511222844)), (np.float64(860.6802706978999), np.float64(2321.9045100838966), np.float64(119.56210428895567)), (np.float64(2529.373369183992), np.float64(1821.4763899081333), np.float64(30.0)), (np.float64(1175.85064106575), np.float64(2264.695816352455), np.float64(38.723843617802906)), (np.float64(2345.287866505677), np.float64(514.7278517435356), np.float64(114.00163492632358))]",-0.6553031544533513,0.8167483984698866,6,0,0,1.425547930567436,498.3820726824183
49,24.710173016560407,2632348.9733036165,7,86.0,-99790.52048669168,10.0,1162.7204480216044,0.0,114.28571428571428,77.95275590551181,"[(np.float64(642.1960747527976), np.float64(997.1484496605328), np.float64(44.94236074897803)), (np.float64(2433.700349720511), np.float64(473.34080814065106), np.float64(67.3435085584998)), (np.float64(861.4161599716288), np.float64(2316.0434673175364), np.float64(123.60315705230082)), (np.float64(2528.9985987044797), np.float64(1816.9257830878998), np.float64(30.0)), (np.float64(1173.6736798940651), np.float64(2265.4043593239644), np.float64(38.91405225779882)), (np.float64(2345.2922695253164), np.float64(517.1227458764607), np.float64(111.64265938790187))]",-0.6553031544533513,0.8162749437374578,6,0,0,1.42036419728632,514.8032100055075
